species,decimalLatitude,decimalLongitude,eventDate,geometry
Physcomitrella patens,47.95,9.9,1990,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,2009-08,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,2009-10-17,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,1994-10-07,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,1967-12,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,1991,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,2009-10-17,POINT (9.9 47.95)
Physcomitrella patens,47.95,9.9,1990,POINT (9.9 47.95)
Physcomitrella patens,47.775,13.4583,2003-08-20,POINT (13.4583 47.775)
Physcomitrella patens,52.25,6.1,2024-12-02,POINT (6.1 52.25)
Physcomitrella patens,59.851327,17.654727,1873-09,POINT (17.654727 59.851327)
Physcomitrella patens,50.647459,5.917297,2023-07-28,POINT (5.917297 50.647459)
Physcomitrella patens,50.142579,5.159343,2022-05-31,POINT (5.159343 50.142579)
Physcomitrella patens,50.708738,5.197169,2023-09-14,POINT (5.197169 50.708738)
Physcomitrella patens,49.911518,4.431547,2021-09-30,POINT (4.431547 49.911518)
Physcomitrella patens,50.626977,5.308807,2023-12-23,POINT (5.308807 50.626977)
Physcomitrella patens,50.681566,5.224992,2023-10-11,POINT (5.224992 50.681566)
Physcomitrella patens,50.621345,4.686879,2022-12-08,POINT (4.686879 50.621345)
Physcomitrella patens,50.710533,4.885704,2022-10-31,POINT (4.885704 50.710533)
Physcomitrella patens,50.47511,5.178989,2021-11-25,POINT (5.178989 50.47511)
Physcomitrella patens,55.87412,26.50466,2023-07-05,POINT (26.50466 55.87412)
Physcomitrella patens,55.87432,26.50482,2023-07-05,POINT (26.50482 55.87432)
Physcomitrella patens,51.85,5.85,2024-11-09,POINT (5.85 51.85)
Physcomitrella patens,51.95,5.0,2024-11-02,POINT (5 51.95)
Physcomitrella patens,51.95,5.0,2024-11-02,POINT (5 51.95)
Physcomitrella patens,51.8,5.0,2024-11-16,POINT (5 51.8)
Physcomitrella patens,51.85,5.5,2024-11-11,POINT (5.5 51.85)
Physcomitrella patens,50.099162,9.839499,2022-08-26T12:09,POINT (9.839499 50.099162)
Physcomitrella patens,52.2,6.15,2024-09-22,POINT (6.15 52.2)
Physcomitrella patens,51.85,6.0,2024-10-06,POINT (6 51.85)
Physcomitrella patens,51.85,6.0,2024-10-06,POINT (6 51.85)
Physcomitrella patens,52.35,6.1,2024-10-07,POINT (6.1 52.35)
Physcomitrella patens,49.213049,-121.824084,2024-10-11T01:59,POINT (-121.824084 49.213049)
Physcomitrella patens,54.929345,26.725592,2024-09-19T13:39,POINT (26.725592 54.929345)
Physcomitrella patens,51.21666,7.61666,1971-11-07,POINT (7.61666 51.21666)
Physcomitrella patens,45.694151,-122.807833,2023-09-15T11:06,POINT (-122.807833 45.694151)
Physcomitrella patens,54.570562,26.867579,2024-09-07T10:24,POINT (26.867579 54.570562)
Physcomitrella patens,35.933333,139.733333,2010-11-18,POINT (139.733333 35.933333)
Physcomitrella patens,55.856,-3.337,2023-10-03,POINT (-3.337 55.856)
Physcomitrella patens,53.356667,10.730833,1997-10,POINT (10.730833 53.356667)
Physcomitrella patens,35.933333,139.733333,2010-11-18,POINT (139.733333 35.933333)
Physcomitrella patens,51.85,5.75,2020-08-15,POINT (5.75 51.85)
Physcomitrella patens,51.85,5.95,2023-11-10,POINT (5.95 51.85)
Physcomitrella patens,51.85,5.95,2023-11-10,POINT (5.95 51.85)
Physcomitrella patens,61.032616,28.196669,2014-09-20T00:00Z,POINT (28.196669 61.032616)
Physcomitrella patens,60.279798,20.075086,1874-09-19T00:00Z,POINT (20.075086 60.279798)
Physcomitrella patens,60.267624,20.10668,1872-09-28T00:00Z,POINT (20.10668 60.267624)
Physcomitrella patens,60.267624,20.10668,1875-09-28T00:00Z,POINT (20.10668 60.267624)
Physcomitrella patens,60.216491,20.070388,1876-09-05T00:00Z,POINT (20.070388 60.216491)
Physcomitrella patens,61.009888,25.197313,1981-01-01T00:00Z/1981-12-31T00:00Z,POINT (25.197313 61.009888)
Physcomitrella patens,61.032616,28.196669,1906-09-02T00:00Z,POINT (28.196669 61.032616)
Physcomitrella patens,61.009888,25.197313,2009-10-01T00:00Z,POINT (25.197313 61.009888)
Physcomitrella patens,60.294792,20.017443,1879-08-16T00:00Z,POINT (20.017443 60.294792)
Physcomitrella patens,60.282616,20.128919,1865-10-02T00:00Z,POINT (20.128919 60.282616)
Physcomitrella patens,60.277914,20.039207,1873-08-28T00:00Z,POINT (20.039207 60.277914)
Physcomitrella patens,60.277914,20.039207,1865-09-07T00:00Z,POINT (20.039207 60.277914)
Physcomitrella patens,60.266043,20.121309,1880-09-10T00:00Z,POINT (20.121309 60.266043)
Physcomitrella patens,60.266043,20.121309,1872-09-04T00:00Z,POINT (20.121309 60.266043)
Physcomitrella patens,60.267624,20.10668,1876-09-01T00:00Z,POINT (20.10668 60.267624)
Physcomitrella patens,60.216491,20.070388,1875-09-30T00:00Z,POINT (20.070388 60.216491)
Physcomitrella patens,60.269953,20.059032,1873-11-03T00:00Z,POINT (20.059032 60.269953)
Physcomitrella patens,60.269953,20.059032,1877-09-13T00:00Z,POINT (20.059032 60.269953)
Physcomitrella patens,60.234318,20.066606,1875-10-08T00:00Z,POINT (20.066606 60.234318)
Physcomitrella patens,61.009888,25.197313,2006-09-25T00:00Z,POINT (25.197313 61.009888)
Physcomitrella patens,53.6033,14.9651,1960-08-26,POINT (14.9651 53.6033)
Physcomitrella patens,52.83139,14.14139,1992-08-16,POINT (14.14139 52.83139)
Physcomitrella patens,52.83139,14.14139,1991-10-20,POINT (14.14139 52.83139)
Physcomitrella patens,52.32028,16.67722,1993-09-12,POINT (16.67722 52.32028)
Physcomitrella patens,51.54028,17.46667,1992-09-13,POINT (17.46667 51.54028)
Physcomitrella patens,52.83139,14.14139,1991-10-29,POINT (14.14139 52.83139)
Physcomitrella patens,50.02717,19.21193,1981-09-08,POINT (19.21193 50.02717)
Physcomitrella patens,49.7175,19.17306,1994-09-10,POINT (19.17306 49.7175)
Physcomitrella patens,50.38749,21.60081,2015-09-24,POINT (21.60081 50.38749)
Physcomitrella patens,52.83139,14.14139,1992-08-16,POINT (14.14139 52.83139)
Physcomitrella patens,52.83139,14.14139,1991-10-29,POINT (14.14139 52.83139)
Physcomitrella patens,52.83139,14.14139,1992-08-16,POINT (14.14139 52.83139)
Physcomitrella patens,53.9,-122.983333,1921-10,POINT (-122.983333 53.9)
Physcomitrella patens,43.633333,-79.466667,1939-09-17,POINT (-79.466667 43.633333)
Physcomitrella patens,43.633333,-79.466667,1939-09-17,POINT (-79.466667 43.633333)
Physcomitrella patens,50.2415,15.49082,1933-05,POINT (15.49082 50.2415)
Physcomitrella patens,50.980701,10.315221,1924-07-30,POINT (10.315221 50.980701)
Physcomitrella patens,50.2411,15.491409,1933-05,POINT (15.491409 50.2411)
Physcomitrella patens,43.842222,-79.661389,1955-10-29,POINT (-79.661389 43.842222)
Physcomitrella patens,39.583972,-83.000444,2017-09-21,POINT (-83.000444 39.583972)
Physcomitrella patens,45.23002,-0.62659,2018-07-09,POINT (-0.62659 45.23002)
Physcomitrella patens,47.31987,4.5997,2017-09-14,POINT (4.5997 47.31987)
Physcomitrella patens,47.12903,5.08445,1952-01-01/1952-12-31,POINT (5.08445 47.12903)
Physcomitrella patens,47.34636,4.40946,1898-01-01/1898-12-31,POINT (4.40946 47.34636)
Physcomitrella patens,48.48424,4.24361,2011-05-15,POINT (4.24361 48.48424)
Physcomitrella patens,48.11435,4.00182,2005-01-01/2005-12-31,POINT (4.00182 48.11435)
Physcomitrella patens,48.1878,4.24725,2009-08-11,POINT (4.24725 48.1878)
Physcomitrella patens,48.48424,4.24361,2011-05-13,POINT (4.24361 48.48424)
Physcomitrella patens,48.73448,1.56979,2023-12-05,POINT (1.56979 48.73448)
Physcomitrella patens,47.54217,4.37806,1898-01-01/1898-12-31,POINT (4.37806 47.54217)
Physcomitrella patens,47.12742,4.47968,1952-01-01/1952-12-31,POINT (4.47968 47.12742)
Physcomitrella patens,47.06772,0.27653,2021-12-15,POINT (0.27653 47.06772)
Physcomitrella patens,48.33136,4.35901,2010-09-19,POINT (4.35901 48.33136)
Physcomitrella patens,47.20532,4.55233,1952-01-01/1952-12-31,POINT (4.55233 47.20532)
Physcomitrella patens,48.33136,4.35901,2010-09-12,POINT (4.35901 48.33136)
Physcomitrella patens,47.31987,4.5997,1952-01-01/1952-12-31,POINT (4.5997 47.31987)
Physcomitrella patens,46.86348,5.38051,2020-11-13,POINT (5.38051 46.86348)
Physcomitrella patens,46.85961,4.17918,2017-09-29,POINT (4.17918 46.85961)
Physcomitrella patens,46.86348,5.38051,2020-11-13,POINT (5.38051 46.86348)
Physcomitrella patens,46.87936,4.92114,2022-11-24,POINT (4.92114 46.87936)
Physcomitrella patens,47.74346,4.25313,2020-12-09,POINT (4.25313 47.74346)
Physcomitrella patens,46.68163,1.7946,2023-03-15,POINT (1.7946 46.68163)
Physcomitrella patens,46.83853,4.42428,2023-08-03,POINT (4.42428 46.83853)
Physcomitrella patens,47.13808,5.2121,2023-05-05,POINT (5.2121 47.13808)
Physcomitrella patens,46.97318,3.81115,2018-10-05,POINT (3.81115 46.97318)
Physcomitrella patens,48.33417,4.47459,2018-11-13,POINT (4.47459 48.33417)
Physcomitrella patens,47.91757,4.49692,2023-09-29,POINT (4.49692 47.91757)
Physcomitrella patens,48.60753,4.69511,2017-10-05,POINT (4.69511 48.60753)
Physcomitrella patens,47.4607,3.27295,2019-10-03,POINT (3.27295 47.4607)
Physcomitrella patens,48.30639,4.3227,2018-11-08,POINT (4.3227 48.30639)
Physcomitrella patens,48.30639,4.3227,2017-10-10,POINT (4.3227 48.30639)
Physcomitrella patens,48.33136,4.35901,2018-11-08,POINT (4.35901 48.33136)
Physcomitrella patens,49.68876,4.63248,2023-08-08,POINT (4.63248 49.68876)
Physcomitrella patens,48.57508,4.83174,2018-11-07,POINT (4.83174 48.57508)
Physcomitrella patens,48.60753,4.69511,2017-10-05,POINT (4.69511 48.60753)
Physcomitrella patens,48.32908,4.5131,2017-11-07,POINT (4.5131 48.32908)
Physcomitrella patens,48.33136,4.35901,2017-10-10,POINT (4.35901 48.33136)
Physcomitrella patens,48.60753,4.69511,2017-10-05,POINT (4.69511 48.60753)
Physcomitrella patens,48.57508,4.83174,2018-11-07,POINT (4.83174 48.57508)
Physcomitrella patens,48.349,4.40886,2018-11-09,POINT (4.40886 48.349)
Physcomitrella patens,48.33417,4.47459,2018-11-13,POINT (4.47459 48.33417)
Physcomitrella patens,48.2629,4.27684,2016-10-15,POINT (4.27684 48.2629)
Physcomitrella patens,47.06859,5.02475,1965-01-01/1965-12-31,POINT (5.02475 47.06859)
Physcomitrella patens,47.7935,4.66968,2018-08-15,POINT (4.66968 47.7935)
Physcomitrella patens,47.22324,4.62047,2017-05-26,POINT (4.62047 47.22324)
Physcomitrella patens,46.51119,2.31476,2013-10-24,POINT (2.31476 46.51119)
Physcomitrella patens,48.79882,2.4945,1900-01-01/1900-12-31,POINT (2.4945 48.79882)
Physcomitrella patens,48.27655,0.96825,2009-09-14,POINT (0.96825 48.27655)
Physcomitrella patens,48.77575,1.99402,2018-11-08,POINT (1.99402 48.77575)
Physcomitrella patens,47.6088,3.16534,2020-09-11,POINT (3.16534 47.6088)
Physcomitrella patens,48.33136,4.35901,2001-01-28,POINT (4.35901 48.33136)
Physcomitrella patens,49.84933,4.6051,2017-09-28,POINT (4.6051 49.84933)
Physcomitrella patens,47.15653,0.76165,2017-10-05,POINT (0.76165 47.15653)
Physcomitrella patens,48.85662,2.34293,1858-01-01/1858-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.82257,2.40659,1900-01-01/1900-12-31,POINT (2.40659 48.82257)
Physcomitrella patens,48.89638,2.15357,1890-01-01/1890-12-31,POINT (2.15357 48.89638)
Physcomitrella patens,48.74704,2.1177,1890-01-01/1890-12-31,POINT (2.1177 48.74704)
Physcomitrella patens,48.85662,2.34293,1805-01-01/1805-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.93746,4.92505,2017-11-01,POINT (4.92505 48.93746)
Physcomitrella patens,48.80621,2.43805,1890-01-01/1890-12-31,POINT (2.43805 48.80621)
Physcomitrella patens,48.69623,1.84338,1933-10-25,POINT (1.84338 48.69623)
Physcomitrella patens,48.40434,2.78128,1930-01-01/1930-12-31,POINT (2.78128 48.40434)
Physcomitrella patens,48.69623,1.84338,1950-01-01/1950-12-31,POINT (1.84338 48.69623)
Physcomitrella patens,46.59711,5.25864,1930-01-01/1930-12-31,POINT (5.25864 46.59711)
Physcomitrella patens,48.76426,2.41718,1900-01-01/1900-12-31,POINT (2.41718 48.76426)
Physcomitrella patens,49.48923,4.53124,2014-08-22,POINT (4.53124 49.48923)
Physcomitrella patens,49.41483,4.69681,2014-07-23,POINT (4.69681 49.41483)
Physcomitrella patens,48.91592,2.28781,1860-01-01/1860-12-31,POINT (2.28781 48.91592)
Physcomitrella patens,48.82093,2.20926,1858-01-01/1858-12-31,POINT (2.20926 48.82093)
Physcomitrella patens,48.1878,4.24725,2019-09-12,POINT (4.24725 48.1878)
Physcomitrella patens,46.80874,3.4661,1950-01-01/1950-12-31,POINT (3.4661 46.80874)
Physcomitrella patens,47.15653,0.76165,2017-10-05,POINT (0.76165 47.15653)
Physcomitrella patens,49.49179,4.32762,2014-07-23,POINT (4.32762 49.49179)
Physcomitrella patens,48.85662,2.34293,1830-01-01/1830-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.88566,2.26658,1900-01-01/1900-12-31,POINT (2.26658 48.88566)
Physcomitrella patens,48.31504,4.26731,2001-01-28,POINT (4.26731 48.31504)
Physcomitrella patens,48.33136,4.35901,2001-01-28,POINT (4.35901 48.33136)
Physcomitrella patens,48.31664,4.03602,2014-08-06,POINT (4.03602 48.31664)
Physcomitrella patens,47.65159,2.92248,2018-09-27,POINT (2.92248 47.65159)
Physcomitrella patens,48.33136,4.35901,2011-10-05,POINT (4.35901 48.33136)
Physcomitrella patens,48.74704,2.1177,1860-01-01/1860-12-31,POINT (2.1177 48.74704)
Physcomitrella patens,48.80409,2.22733,1890-01-01/1890-12-31,POINT (2.22733 48.80409)
Physcomitrella patens,49.24591,4.85609,2014-07-18,POINT (4.85609 49.24591)
Physcomitrella patens,46.75613,4.52498,1930-01-01/1930-12-31,POINT (4.52498 46.75613)
Physcomitrella patens,46.6538,4.93815,1930-01-01/1930-12-31,POINT (4.93815 46.6538)
Physcomitrella patens,47.67747,2.88893,1937-01-01/1937-12-31,POINT (2.88893 47.67747)
Physcomitrella patens,48.40434,2.78128,1930-01-01/1930-12-31,POINT (2.78128 48.40434)
Physcomitrella patens,48.07697,4.20647,2019-10-10,POINT (4.20647 48.07697)
Physcomitrella patens,48.85662,2.34293,1830-01-01/1830-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.85662,2.34293,1860-01-01/1860-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.2629,4.27684,2017-10-10,POINT (4.27684 48.2629)
Physcomitrella patens,48.24781,0.99659,1900-01-01/1900-12-31,POINT (0.99659 48.24781)
Physcomitrella patens,49.34958,4.85076,2018-07-19,POINT (4.85076 49.34958)
Physcomitrella patens,48.4471,1.50567,1900-01-01/1900-12-31,POINT (1.50567 48.4471)
Physcomitrella patens,47.20607,4.59039,2017-09-01,POINT (4.59039 47.20607)
Physcomitrella patens,47.22324,4.62047,1965-01-01/1965-12-31,POINT (4.62047 47.22324)
Physcomitrella patens,48.68482,2.67603,1900-01-01/1900-12-31,POINT (2.67603 48.68482)
Physcomitrella patens,48.77575,1.99402,1900-01-01/1900-12-31,POINT (1.99402 48.77575)
Physcomitrella patens,49.08826,1.6342,1890-01-01/1890-12-31,POINT (1.6342 49.08826)
Physcomitrella patens,46.74547,4.90227,2015-07-29,POINT (4.90227 46.74547)
Physcomitrella patens,47.80521,2.27197,2017-08-30,POINT (2.27197 47.80521)
Physcomitrella patens,48.85662,2.34293,1860-01-01/1860-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.44295,4.61535,2019-09-06,POINT (4.61535 48.44295)
Physcomitrella patens,49.17603,3.14265,1934-01-01/1934-12-31,POINT (3.14265 49.17603)
Physcomitrella patens,47.86139,4.40464,2014-09-19,POINT (4.40464 47.86139)
Physcomitrella patens,48.85662,2.34293,1860-01-01/1860-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,47.24934,4.52118,2017-08-29,POINT (4.52118 47.24934)
Physcomitrella patens,48.865,2.09146,1836-01-01/1836-12-31,POINT (2.09146 48.865)
Physcomitrella patens,48.61696,3.8915,2014-06-06,POINT (3.8915 48.61696)
Physcomitrella patens,48.85662,2.34293,1893-01-01/1893-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.57508,4.83174,2017-10-13,POINT (4.83174 48.57508)
Physcomitrella patens,48.74704,2.1177,1843-01-01/1843-12-31,POINT (2.1177 48.74704)
Physcomitrella patens,48.91592,2.28781,1858-01-01/1858-12-31,POINT (2.28781 48.91592)
Physcomitrella patens,48.77575,1.99402,2018-09-06,POINT (1.99402 48.77575)
Physcomitrella patens,47.90141,5.39152,2012-08-29,POINT (5.39152 47.90141)
Physcomitrella patens,48.77575,1.99402,1890-01-01/1890-12-31,POINT (1.99402 48.77575)
Physcomitrella patens,49.05996,1.54999,1890-01-01/1890-12-31,POINT (1.54999 49.05996)
Physcomitrella patens,48.77575,1.99402,2018-08-07,POINT (1.99402 48.77575)
Physcomitrella patens,48.80409,2.22733,1860-01-01/1860-12-31,POINT (2.22733 48.80409)
Physcomitrella patens,48.85662,2.34293,1893-01-01/1893-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.76567,2.53314,1900-01-01/1900-12-31,POINT (2.53314 48.76567)
Physcomitrella patens,48.85662,2.34293,1860-01-01/1860-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.77575,1.99402,2018-11-08,POINT (1.99402 48.77575)
Physcomitrella patens,47.12742,4.47968,1907-01-01/1907-12-31,POINT (4.47968 47.12742)
Physcomitrella patens,48.85662,2.34293,1900-01-01/1900-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,48.47587,2.70291,1900-01-01/1900-12-31,POINT (2.70291 48.47587)
Physcomitrella patens,48.73393,2.00656,2019-06-24,POINT (2.00656 48.73393)
Physcomitrella patens,48.865,2.09146,1830-01-01/1830-12-31,POINT (2.09146 48.865)
Physcomitrella patens,49.13892,4.94929,2018-11-23,POINT (4.94929 49.13892)
Physcomitrella patens,48.30639,4.3227,2017-10-10,POINT (4.3227 48.30639)
Physcomitrella patens,47.25249,4.59369,2017-09-01,POINT (4.59369 47.25249)
Physcomitrella patens,48.2629,4.27684,2017-08-28,POINT (4.27684 48.2629)
Physcomitrella patens,47.6088,3.16534,2020-09-11,POINT (3.16534 47.6088)
Physcomitrella patens,48.85662,2.34293,1850-01-01/1850-12-31,POINT (2.34293 48.85662)
Physcomitrella patens,47.31987,4.5997,2017-08-29,POINT (4.5997 47.31987)
Physcomitrella patens,48.31504,4.26731,2000-01-01/2000-12-31,POINT (4.26731 48.31504)
Physcomitrella patens,46.84957,3.6462,1950-01-01/1950-12-31,POINT (3.6462 46.84957)
Physcomitrella patens,47.27318,4.15632,2020-09-02,POINT (4.15632 47.27318)
Physcomitrella patens,46.70824,1.20667,2018-11-09,POINT (1.20667 46.70824)
Physcomitrella patens,47.05589,3.48718,1950-01-01/1950-12-31,POINT (3.48718 47.05589)
Physcomitrella patens,49.47428,4.45225,2014-07-23,POINT (4.45225 49.47428)
Physcomitrella patens,47.15653,0.76165,2017-10-05,POINT (0.76165 47.15653)
Physcomitrella patens,48.13583,4.77191,2005-01-08,POINT (4.77191 48.13583)
Physcomitrella patens,48.79882,2.4945,1900-01-01/1900-12-31,POINT (2.4945 48.79882)
Physcomitrella patens,49.41266,4.50002,2021-08-26,POINT (4.50002 49.41266)
Physcomitrella patens,48.45359,5.38922,2011-09-27,POINT (5.38922 48.45359)
Physcomitrella patens,47.6088,3.16534,2020-09-11,POINT (3.16534 47.6088)
Physcomitrella patens,48.54675,4.70063,2019-09-10,POINT (4.70063 48.54675)
Physcomitrella patens,49.41483,4.69681,2019-09-05,POINT (4.69681 49.41483)
Physcomitrella patens,47.22324,4.62047,2017-09-01,POINT (4.62047 47.22324)
Physcomitrella patens,48.33136,4.35901,2017-09-23,POINT (4.35901 48.33136)
Physcomitrella patens,48.6966,2.56116,1900-01-01/1900-12-31,POINT (2.56116 48.6966)
Physcomitrella patens,48.93746,2.3264,1890-01-01/1890-12-31,POINT (2.3264 48.93746)
Physcomitrella patens,49.57184,4.89294,2013-08-23,POINT (4.89294 49.57184)
Physcomitrella patens,48.33136,4.35901,2001-01-01/2001-01-31,POINT (4.35901 48.33136)
Physcomitrella patens,48.77575,1.99402,2018-09-06,POINT (1.99402 48.77575)
Physcomitrella patens,46.73098,4.51201,1930-01-01/1930-12-31,POINT (4.51201 46.73098)
Physcomitrella patens,49.4407,4.71705,2014-07-23,POINT (4.71705 49.4407)
Physcomitrella patens,48.73025,1.7599,2018-08-28,POINT (1.7599 48.73025)
Physcomitrella patens,48.33832,4.58577,2004-07-18,POINT (4.58577 48.33832)
Physcomitrella patens,47.11695,3.05071,1979-09-13,POINT (3.05071 47.11695)
Physcomitrella patens,47.12248,3.82149,2016-10-21,POINT (3.82149 47.12248)
Physcomitrella patens,49.65682,3.29961,2018-10-23,POINT (3.29961 49.65682)
Physcomitrella patens,49.46218,3.82651,2015-09-24,POINT (3.82651 49.46218)
Physcomitrella patens,49.55305,3.00065,2018-10-09,POINT (3.00065 49.55305)
Physcomitrella patens,49.64826,3.33812,2018-10-23,POINT (3.33812 49.64826)
Physcomitrella patens,49.64118,3.36942,2020-07-21,POINT (3.36942 49.64118)
